last_update,station,city,state,latitude,longitude,aqi,pm25,pm10,no2,so2,co,o3,nh3
2026-09-01 23:00:00,"GM Office, Brajrajnagar - OSPCB",Brajrajnagar,Odisha,21.8004996,83.8396977,500.0,30.0,36.0,35.0,16.0,52.0,43.0,4.0
2026-09-01 23:00:00,"Ferro Chrome Colony, Byasanagar - OSPCB",Byasanagar,Odisha,20.94185,86.1151,,,,,,42.0,34.0,
2026-09-01 23:00:00,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,20.48891,85.84768,341.0,34.0,50.0,13.0,10.0,24.0,33.0,6.0
2026-09-01 23:00:00,"Jagamohanpur, Keonjhar - OSPCB",Keonjhar,Odisha,21.6439,85.599355,,,,14.0,23.0,41.0,13.0,2.0
2026-09-01 23:00:00,"Dabuna, Nayagarh - OSPCB",Nayagarh,Odisha,21.847279,85.416905,271.0,27.0,60.0,7.0,18.0,15.0,14.0,9.0
2026-09-01 23:00:00,"Divisional Forest Office, Rairangpur - OSPCB",Rairangpur,Odisha,22.265816,86.174829,,,,,,33.0,3.0,
2026-09-01 23:00:00,"Fertilizer Township, Rourkela - OSPCB",Rourkela,Odisha,22.18972222,84.86277778,,,,,,27.0,,
2026-09-01 23:00:00,"Raghunathpali, Rourkela - OSPCB",Rourkela,Odisha,22.220833,84.809444,432.0,14.0,19.0,10.0,5.0,39.0,4.0,1.0
2026-09-01 23:00:00,"Talcher Coalfields,Talcher - OSPCB",Talcher,Odisha,20.9360711,85.1707021,318.0,41.0,47.0,74.0,7.0,20.0,15.0,7.0
2026-09-01 23:00:00,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,21.869985,85.167016,382.0,,18.0,,30.0,31.0,1.0,
2026-09-01 23:00:00,"Jawahar Nagar, Puducherry - PPCC",Puducherry,Puducherry,11.9309,79.8027,300.0,21.0,38.0,10.0,8.0,17.0,68.0,3.0
2026-09-01 23:00:00,"Golden Temple, Amritsar - PPCB",Amritsar,Punjab,31.62,74.876512,365.0,74.0,86.0,19.0,17.0,28.0,27.0,6.0
2026-09-01 23:00:00,"Hardev Nagar, Bathinda - PPCB",Bathinda,Punjab,30.233011,74.907758,324.0,38.0,58.0,30.0,15.0,21.0,,
2026-09-01 23:00:00,"Civil Line, Jalandhar - PPCB",Jalandhar,Punjab,31.321907,75.578914,500.0,94.0,79.0,41.0,15.0,53.0,32.0,3.0
2026-09-01 23:00:00,"Kalal Majra, Khanna - PPCB",Khanna,Punjab,30.736056,76.209694,500.0,68.0,69.0,22.0,9.0,58.0,28.0,7.0
2026-09-01 23:00:00,"RIMT University, Mandi Gobindgarh - PPCB",Mandi Gobindgarh,Punjab,30.649961,76.331442,494.0,42.0,89.0,25.0,11.0,49.0,77.0,5.0
2026-09-01 23:00:00,"Model Town, Patiala - PPCB",Patiala,Punjab,30.349388,76.366642,318.0,27.0,53.0,15.0,17.0,20.0,31.0,6.0
2026-09-01 23:00:00,"Ratanpura, Rupnagar - Ambuja Cements",Rupnagar,Punjab,31.0325454,76.5623046,500.0,32.0,36.0,27.0,11.0,54.0,,
2026-09-01 23:00:00,"Civil Lines,  Ajmer - RSPCB",Ajmer,Rajasthan,26.470859,74.646594,481.0,54.0,80.0,17.0,9.0,47.0,12.0,6.0
2026-09-01 23:00:00,"Moti Doongri, Alwar - RSPCB",Alwar,Rajasthan,27.554793,76.611536,500.0,72.0,106.0,73.0,26.0,82.0,41.0,10.0
2026-09-01 23:00:00,"Rati Talai, Banswara - RSPCB",Banswara,Rajasthan,23.55519,74.44001,286.0,24.0,65.0,30.0,9.0,16.0,34.0,3.0
2026-09-01 23:00:00,"Bamboliya, Baran - RSPCB",Baran,Rajasthan,25.106006,76.469948,,,,,,44.0,24.0,
2026-09-01 23:00:00,"Railway Colony, Barmer - RSPCB",Barmer,Rajasthan,25.747299,71.393989,318.0,19.0,67.0,7.0,4.0,20.0,34.0,2.0
2026-09-01 23:00:00,"Krishna Nagar, Bharatpur - RSPCB",Bharatpur,Rajasthan,27.215415,77.50873,347.0,25.0,37.0,10.0,5.0,25.0,59.0,4.0
2026-09-01 23:00:00,"Pratap Nagar, Bhilwara - RSPCB",Bhilwara,Rajasthan,25.339605,74.618883,330.0,40.0,79.0,17.0,6.0,22.0,34.0,5.0
2026-09-01 23:00:00,"RIICO Ind. Area III, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,28.194909,76.862296,413.0,79.0,126.0,52.0,8.0,36.0,30.0,10.0
2026-09-01 23:00:00,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,28.207266,76.829265,,,,,,25.0,30.0,
2026-09-01 23:00:00,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,28.018792,73.292658,500.0,24.0,90.0,11.0,3.0,90.0,36.0,4.0
2026-09-01 23:00:00,"New Colony, Bundi - RSPCB",Bundi,Rajasthan,25.435774,75.644272,347.0,27.0,67.0,25.0,7.0,25.0,30.0,4.0
2026-09-01 23:00:00,"Shastri Nagar, Chittorgarh - RSPCB",Chittorgarh,Rajasthan,24.892047,74.623527,330.0,35.0,66.0,14.0,7.0,22.0,50.0,13.0
2026-09-01 23:00:00,"Subash Chowk, Churu - RSPCB",Churu,Rajasthan,28.296139,74.961696,336.0,24.0,93.0,5.0,3.0,23.0,36.0,6.0
2026-09-01 23:00:00,"Khatikan Mohalla, Dausa - RSPCB",Dausa,Rajasthan,26.895552,76.334753,388.0,55.0,154.0,24.0,1.0,32.0,30.0,10.0
2026-09-01 23:00:00,"Raja Ganj, Dholpur - RSPCB",Dholpur,Rajasthan,26.699557,77.898881,353.0,47.0,53.0,9.0,,26.0,17.0,4.0
2026-09-01 23:00:00,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,23.837789,73.714926,341.0,32.0,63.0,8.0,2.0,24.0,37.0,12.0
2026-09-01 23:00:00,"Housing Board, Hanumangarh - RSPCB",Hanumangarh,Rajasthan,29.61075,74.283608,353.0,30.0,70.0,8.0,6.0,26.0,27.0,5.0
2026-09-01 23:00:00,"Adarsh Nagar, Jaipur - RSPCB",Jaipur,Rajasthan,26.902909,75.836858,353.0,49.0,81.0,15.0,23.0,26.0,33.0,4.0
2026-09-01 23:00:00,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,26.843698,75.766894,318.0,28.0,96.0,13.0,2.0,20.0,56.0,2.0
2026-09-01 23:00:00,"Police Commissionerate, Jaipur - RSPCB",Jaipur,Rajasthan,26.9164092,75.7994901,481.0,44.0,81.0,36.0,9.0,47.0,35.0,19.0
2026-09-01 23:00:00,"RIICO Sitapura, Jaipur - RSPCB",Jaipur,Rajasthan,26.786682,75.827928,336.0,72.0,95.0,34.0,13.0,23.0,64.0,3.0
2026-09-01 23:00:00,"Sector-2 Murlipura, Jaipur - RSPCB",Jaipur,Rajasthan,26.960669,75.771817,500.0,46.0,80.0,21.0,3.0,76.0,13.0,4.0
2026-09-01 23:00:00,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,26.912329,70.909168,228.0,23.0,88.0,35.0,4.0,12.0,44.0,11.0
2026-09-01 23:00:00,"Mudtra Sili, Jalore - RSPCB",Jalore,Rajasthan,25.344694,72.626208,318.0,18.0,64.0,8.0,5.0,20.0,38.0,3.0
2026-09-01 23:00:00,"Rajlaxmi Nagar, Jhalawar - RSPCB",Jhalawar,Rajasthan,24.588397,76.172782,175.0,40.0,63.0,26.0,8.0,8.0,28.0,3.0
2026-09-01 23:00:00,"Indra Nagar, Jhunjhunu - RSPCB",Jhunjhunu,Rajasthan,28.108988,75.386577,200.0,24.0,80.0,7.0,5.0,10.0,43.0,16.0
2026-09-01 23:00:00,"Collectorate, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.268249,73.0193853,494.0,30.0,48.0,22.0,7.0,49.0,14.0,4.0
2026-09-01 23:00:00,"Digari Kalan, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.29581,73.082283,57.0,16.0,57.0,14.0,8.0,,43.0,7.0
2026-09-01 23:00:00,"Jhalamand, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.215415,73.070156,228.0,18.0,70.0,8.0,4.0,12.0,23.0,5.0
2026-09-01 23:00:00,"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.358805,73.047444,271.0,16.0,62.0,6.0,4.0,15.0,63.0,3.0
2026-09-01 23:00:00,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.253384,72.976571,200.0,18.0,61.0,4.0,4.0,10.0,27.0,3.0
2026-09-01 23:00:00,"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,26.506177,77.025989,347.0,35.0,61.0,44.0,4.0,25.0,10.0,9.0
2026-09-01 23:00:00,"Dhanmandi, Kota - RSPCB",Kota,Rajasthan,25.16409,75.858137,306.0,21.0,61.0,20.0,10.0,18.0,38.0,1.0
2026-09-01 23:00:00,"Nayapura, Kota - RSPCB",Kota,Rajasthan,25.196024,75.855668,347.0,36.0,78.0,22.0,7.0,25.0,36.0,6.0
2026-09-01 23:00:00,"Shrinath Puram, Kota - RSPCB",Kota,Rajasthan,25.14389,75.821256,463.0,49.0,71.0,9.0,6.0,44.0,8.0,5.0
2026-09-01 23:00:00,"Karni Colony, Nagaur - RSPCB",Nagaur,Rajasthan,27.213494,73.734444,214.0,22.0,83.0,6.0,3.0,11.0,42.0,6.0
2026-09-01 23:00:00,"Indira Colony Vistar, Pali - RSPCB",Pali,Rajasthan,25.771061,73.340227,407.0,86.0,134.0,16.0,12.0,35.0,8.0,6.0
2026-09-01 23:00:00,"Pragati Nagar, Pratapgarh - RSPCB",Pratapgarh,Rajasthan,24.041198,74.780702,312.0,21.0,60.0,9.0,2.0,19.0,45.0,5.0
2026-09-01 23:00:00,"Dhoinda, Rajsamand - RSPCB",Rajsamand,Rajasthan,25.03636,73.883502,353.0,42.0,74.0,10.0,2.0,26.0,47.0,6.0
2026-09-01 23:00:00,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,26.031443,76.359327,419.0,42.0,88.0,15.0,5.0,37.0,48.0,3.0
2026-09-01 23:00:00,"Radhakishan Pura, Sikar - RSPCB",Sikar,Rajasthan,27.608912,75.153302,306.0,54.0,121.0,9.0,3.0,18.0,30.0,12.0
2026-09-01 23:00:00,"Vedhaynath Colony, Sirohi - RSPCB",Sirohi,Rajasthan,24.885261,72.857549,306.0,19.0,67.0,7.0,5.0,18.0,55.0,2.0
2026-09-01 23:00:00,"Old City, Sri Ganganagar - RSPCB",Sri Ganganagar,Rajasthan,29.931624,73.864511,444.0,20.0,117.0,42.0,4.0,41.0,22.0,7.0
2026-09-01 23:00:00,"Shastri Nagar, Tonk - RSPCB",Tonk,Rajasthan,26.159933,75.780517,500.0,82.0,115.0,9.0,2.0,111.0,41.0,7.0
2026-09-01 23:00:00,"Zero Point GICI, Gangtok - SSPCB",Gangtok,Sikkim,27.33853,88.614099,,,,8.0,1.0,3.0,1.0,1.0
2026-09-01 23:00:00,"Arumbakkam, Chennai - TNPCB",Chennai,Tamil Nadu,13.0664,80.2112,96.0,34.0,96.0,17.0,2.0,,,2.0
2026-09-01 23:00:00,"Kodungaiyur, Chennai - TNPCB",Chennai,Tamil Nadu,13.1278,80.2642,382.0,36.0,59.0,13.0,6.0,31.0,32.0,4.0
2026-09-01 23:00:00,"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,13.1662,80.2584,488.0,30.0,47.0,18.0,13.0,48.0,26.0,2.0
2026-09-01 23:00:00,"Manali, Chennai - CPCB",Chennai,Tamil Nadu,13.164544,80.26285,377.0,30.0,68.0,11.0,27.0,30.0,11.0,7.0
2026-09-01 23:00:00,"Perungudi, Chennai - TNPCB",Chennai,Tamil Nadu,12.9533,80.2357,400.0,50.0,106.0,9.0,5.0,34.0,2.0,0.0
2026-09-01 23:00:00,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,13.1036,80.2909,500.0,46.0,60.0,14.0,5.0,51.0,30.0,4.0
2026-09-01 23:00:00,"Velachery Res. Area, Chennai - CPCB",Chennai,Tamil Nadu,13.0052189,80.2398125,99.0,51.0,99.0,12.0,5.0,,11.0,3.0
2026-09-01 23:00:00,"Kudikadu, Cuddalore - TNPCB",Cuddalore,Tamil Nadu,11.6829898,79.7532099,,27.0,,,23.0,,,
2026-09-01 23:00:00,"Semmandalam, Cuddalore - TNPCB",Cuddalore,Tamil Nadu,11.7637683,79.7499835,75.0,,75.0,,,,2.0,6.0
2026-09-01 23:00:00,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",Gummidipoondi,Tamil Nadu,13.4127,80.1081,225.0,98.0,104.0,18.0,29.0,,,1.0
2026-09-01 23:00:00,"Meelavittan, Thoothukudi - TNPCB",Thoothukudi,Tamil Nadu,8.816428,78.099039,336.0,,64.0,18.0,15.0,23.0,31.0,
2026-09-01 23:00:00,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,17.518,78.383,,,,,,84.0,26.0,
2026-09-01 23:00:00,"Central University, Hyderabad - TSPCB",Hyderabad,Telangana,17.460103,78.334361,336.0,20.0,19.0,20.0,7.0,23.0,11.0,3.0
2026-09-01 23:00:00,"ECIL Kapra, Hyderabad - TSPCB",Hyderabad,Telangana,17.470431,78.566959,382.0,39.0,50.0,14.0,10.0,31.0,27.0,3.0
2026-09-01 23:00:00,"ICRISAT Patancheru, Hyderabad - TSPCB",Hyderabad,Telangana,17.5184,78.278777,214.0,21.0,52.0,19.0,8.0,11.0,29.0,2.0
2026-09-01 23:00:00,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,17.5316895,78.218939,341.0,48.0,66.0,21.0,10.0,24.0,14.0,1.0
2026-09-01 23:00:00,"IITH Kandi, Hyderabad - TSPCB",Hyderabad,Telangana,17.585705,78.126199,,,,,,26.0,18.0,
2026-09-01 23:00:00,"Kokapet, Hyderabad - TSPCB",Hyderabad,Telangana,17.393559,78.339194,377.0,36.0,49.0,13.0,7.0,30.0,21.0,2.0
2026-09-01 23:00:00,"Kompally Municipal Office, Hyderabad - TSPCB",Hyderabad,Telangana,17.544899,78.486949,353.0,36.0,57.0,15.0,8.0,26.0,21.0,3.0
2026-09-01 23:00:00,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",Hyderabad,Telangana,17.429398,78.569354,400.0,42.0,66.0,13.0,13.0,34.0,25.0,4.0
2026-09-01 23:00:00,"New Malakpet, Hyderabad - TSPCB",Hyderabad,Telangana,17.37206,78.50864,371.0,49.0,63.0,14.0,9.0,29.0,23.0,3.0
2026-09-01 23:00:00,"Ramachandrapuram, Hyderabad - TSPCB",Hyderabad,Telangana,17.528544,78.286195,377.0,39.0,60.0,11.0,12.0,30.0,23.0,3.0
2026-09-01 23:00:00,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,17.4559458,78.4332152,407.0,25.0,,31.0,12.0,35.0,14.0,
2026-09-01 23:00:00,"Somajiguda, Hyderabad - TSPCB",Hyderabad,Telangana,17.417094,78.457437,400.0,81.0,82.0,19.0,12.0,34.0,15.0,4.0
2026-09-01 23:00:00,"Zoo Park, Hyderabad - TSPCB",Hyderabad,Telangana,17.349694,78.451437,200.0,23.0,27.0,9.0,2.0,10.0,4.0,2.0
2026-09-01 23:00:00,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,23.8175497,91.2726974,377.0,35.0,79.0,13.0,13.0,30.0,1.0,
2026-09-01 23:00:00,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,27.23711,78.01936,318.0,123.0,89.0,31.0,66.0,20.0,6.0,2.0
2026-09-01 23:00:00,"Rohta, Agra - UPPCB",Agra,Uttar Pradesh,27.106972,78.000111,388.0,35.0,81.0,16.0,18.0,32.0,15.0,6.0
2026-09-01 23:00:00,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,27.19865833,78.00598056,419.0,39.0,71.0,14.0,18.0,37.0,5.0,
2026-09-01 23:00:00,"Sector-3B Avas Vikas Colony, Agra - UPPCB",Agra,Uttar Pradesh,27.19412,77.96237,228.0,62.0,87.0,35.0,27.0,12.0,19.0,6.0
2026-09-01 23:00:00,"Shahjahan Garden, Agra - UPPCB",Agra,Uttar Pradesh,27.169338,78.03582,330.0,30.0,45.0,3.0,9.0,22.0,9.0,1.0
2026-09-01 23:00:00,"Shastripuram, Agra - UPPCB",Agra,Uttar Pradesh,27.19862,77.92066,,,,54.0,22.0,29.0,3.0,3.0
2026-09-01 23:00:00,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,28.964949,77.278761,257.0,28.0,64.0,24.0,8.0,14.0,42.0,3.0
2026-09-01 23:00:00,"Nagar Palika Parishad, Baraut - UPPCB",Baraut,Uttar Pradesh,29.09956,77.26235,357.0,194.0,126.0,6.0,,,7.0,
2026-09-01 23:00:00,"Civil Lines, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.359581,79.414455,388.0,32.0,30.0,8.0,37.0,32.0,,0.0
2026-09-01 23:00:00,"Rajendra Nagar, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.38910936,79.42963708,324.0,39.0,41.0,9.0,6.0,21.0,,1.0
2026-09-01 23:00:00,"Yamunapuram, Bulandshahr - UPPCB",Bulandshahr,Uttar Pradesh,28.406963,77.849831,371.0,51.0,173.0,13.0,9.0,29.0,43.0,10.0
2026-09-01 23:00:00,"Dadupura, Fatehpur Sikri - UPPCB",Fatehpur Sikri,Uttar Pradesh,27.097694,77.671335,324.0,22.0,137.0,8.0,10.0,21.0,22.0,2.0
2026-09-01 23:00:00,"Nagla Bhau, Firozabad - UPPCB",Firozabad,Uttar Pradesh,27.168897,78.37696,,,,17.0,27.0,18.0,8.0,2.0
2026-09-01 23:00:00,"Rajanpur, Gajraula - UPPCB",Gajraula,Uttar Pradesh,28.829109,78.248796,500.0,94.0,101.0,10.0,9.0,55.0,7.0,2.0
2026-09-01 23:00:00,"Govindpuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.694528,77.494705,400.0,18.0,18.0,55.0,5.0,34.0,23.0,2.0
2026-09-01 23:00:00,"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.646233,77.358075,300.0,55.0,58.0,29.0,11.0,17.0,31.0,4.0
2026-09-01 23:00:00,"Loni, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.757294,77.278792,365.0,56.0,137.0,18.0,9.0,28.0,17.0,2.0
2026-09-01 23:00:00,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.685382,77.453839,394.0,47.0,56.0,34.0,22.0,33.0,16.0,11.0
2026-09-01 23:00:00,"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.6603346,77.3572563,481.0,54.0,131.0,37.0,11.0,47.0,19.0,9.0
2026-09-01 23:00:00,"Ved Vihar-Loni, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.739153,77.273668,500.0,118.0,119.0,31.0,7.0,102.0,9.0,10.0
2026-09-01 23:00:00,"Wave City, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.646675,77.489049,,,,20.0,2.0,72.0,7.0,
2026-09-01 23:00:00,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,26.730136,83.433859,,,,,,6.0,27.0,
2026-09-01 23:00:00,"Knowledge Park - III, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,28.47272,77.482,488.0,55.0,88.0,22.0,6.0,48.0,44.0,8.0
2026-09-01 23:00:00,"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,28.557054,77.453663,200.0,63.0,162.0,39.0,6.0,10.0,58.0,8.0
2026-09-01 23:00:00,"Anand Vihar, Hapur - UPPCB",Hapur,Uttar Pradesh,28.725645,77.749675,425.0,87.0,91.0,7.0,14.0,38.0,17.0,10.0
2026-09-01 23:00:00,"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.428282,80.327067,388.0,27.0,40.0,27.0,39.0,32.0,11.0,3.0
2026-09-01 23:00:00,"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.509954,80.249612,228.0,30.0,45.0,31.0,24.0,12.0,21.0,2.0
2026-09-01 23:00:00,"Nehru Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.4703136,80.3229863,488.0,25.0,23.0,49.0,11.0,48.0,7.0,
2026-09-01 23:00:00,"Prashant Garden, Khora - UPPCB",Khora,Uttar Pradesh,28.61119,77.34206,444.0,96.0,86.0,24.0,,41.0,15.0,5.0
2026-09-01 23:00:00,"Kalindi Kunj, Khurja - UPPCB",Khurja,Uttar Pradesh,28.2348927,77.8683002,500.0,39.0,75.0,13.0,10.0,51.0,12.0,1.0
2026-09-01 23:00:00,"B R Ambedkar University, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.766433,80.927299,341.0,8.0,24.0,12.0,30.0,24.0,10.0,3.0
2026-09-01 23:00:00,"Gomti Nagar, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.86812,81.005119,419.0,11.0,11.0,9.0,11.0,37.0,37.0,
2026-09-01 23:00:00,"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.906111,80.948222,243.0,17.0,25.0,26.0,14.0,13.0,48.0,10.0
2026-09-01 23:00:00,"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.90723,80.98579,,,,31.0,33.0,15.0,10.0,6.0
2026-09-01 23:00:00,"Lalbagh, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.8458805,80.9365541,353.0,,38.0,22.0,4.0,26.0,37.0,10.0
2026-09-01 23:00:00,"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.83399722,80.8917361,500.0,31.0,31.0,18.0,7.0,67.0,36.0,13.0
2026-09-01 23:00:00,"Pali Dungra, Mathura - UPPCB",Mathura,Uttar Pradesh,27.410954,77.550619,347.0,34.0,110.0,5.0,12.0,25.0,7.0,1.0
2026-09-01 23:00:00,"Ganga Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,28.999264,77.7590354,382.0,,138.0,44.0,25.0,31.0,44.0,9.0
2026-09-01 23:00:00,"Jai Bhim Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,28.9535882,77.7622941,318.0,36.0,85.0,18.0,12.0,20.0,40.0,14.0
2026-09-01 23:00:00,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,28.972677,77.641018,,,,37.0,3.0,53.0,16.0,5.0
2026-09-01 23:00:00,"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,Uttar Pradesh,29.06351,77.709723,500.0,86.0,111.0,32.0,24.0,58.0,29.0,9.0
2026-09-01 23:00:00,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,28.798171,77.540243,257.0,71.0,101.0,23.0,15.0,14.0,16.0,3.0
2026-09-01 23:00:00,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.83526,78.7446,286.0,35.0,66.0,29.0,34.0,16.0,27.0,5.0
2026-09-01 23:00:00,"Eco Herbal Park, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.840739,78.697531,324.0,31.0,34.0,21.0,13.0,21.0,18.0,7.0
2026-09-01 23:00:00,"Employment Office, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.88528,78.7388,214.0,53.0,44.0,23.0,34.0,11.0,10.0,3.0
2026-09-01 23:00:00,"Jigar Colony, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.856664,78.772638,432.0,30.0,42.0,25.0,50.0,39.0,22.0,6.0
2026-09-01 23:00:00,"Kashiram Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.849399,78.742362,419.0,45.0,,25.0,19.0,37.0,17.0,4.0
2026-09-01 23:00:00,"Transport Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.802625,78.753728,500.0,58.0,82.0,24.0,21.0,55.0,5.0,5.0
2026-09-01 23:00:00,"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,Uttar Pradesh,29.4723508,77.7194031,500.0,96.0,109.0,27.0,17.0,50.0,29.0,2.0
2026-09-01 23:00:00,"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,28.5447608,77.3231257,347.0,42.0,131.0,17.0,11.0,25.0,16.0,3.0
2026-09-01 23:00:00,"Sector - 62, Noida - IITM",Noida,Uttar Pradesh,28.6245479,77.3577104,353.0,65.0,109.0,31.0,,26.0,34.0,
2026-09-01 23:00:00,"Sector-1, Noida - UPPCB",Noida,Uttar Pradesh,28.5898,77.3101,347.0,34.0,117.0,40.0,13.0,25.0,45.0,10.0
2026-09-01 23:00:00,"Sector-116, Noida - UPPCB",Noida,Uttar Pradesh,28.56923,77.393848,394.0,94.0,141.0,32.0,11.0,33.0,59.0,10.0
2026-09-01 23:00:00,"Jhunsi, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,25.425602,81.917152,286.0,31.0,24.0,6.0,51.0,16.0,42.0,6.0
2026-09-01 23:00:00,"Motilal Nehru NIT, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,25.494,81.863,162.0,11.0,33.0,12.0,18.0,7.0,15.0,8.0
2026-09-01 23:00:00,"Nagar Nigam, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,25.44919916,81.82735986,286.0,10.0,29.0,5.0,23.0,16.0,12.0,3.0
2026-09-01 23:00:00," Indira Nagar, Raebareli - NTPC Unchahar",Raebareli,Uttar Pradesh,26.207781,81.245571,81.0,43.0,81.0,23.0,,,8.0,11.0
2026-09-01 23:00:00,"Anand Nagar, Raebareli - UPPCB",Raebareli,Uttar Pradesh,26.219512,81.237648,500.0,35.0,74.0,12.0,13.0,83.0,65.0,
2026-09-01 23:00:00,"New Tehsil, Shamli - UPPCB",Shamli,Uttar Pradesh,29.4603683,77.3410291,500.0,83.0,107.0,12.0,3.0,56.0,18.0,1.0
2026-09-01 23:00:00,"Ardhali Bazar, Varanasi - UPPCB",Varanasi,Uttar Pradesh,25.3505986,82.9083074,257.0,24.0,34.0,22.0,6.0,14.0,13.0,
2026-09-01 23:00:00,"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,25.301778,82.996789,271.0,19.0,22.0,8.0,27.0,15.0,10.0,1.0
2026-09-01 23:00:00,"IESD Banaras Hindu University, Varanasi - UPPCB",Varanasi,Uttar Pradesh,25.262326,82.995408,112.0,22.0,22.0,2.0,15.0,3.0,0.0,0.0
2026-09-01 23:00:00,"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,25.32393,82.99687,341.0,19.0,36.0,3.0,31.0,24.0,4.0,0.0
2026-09-01 23:00:00,"Omex Eternity, Vrindavan - UPPCB",Vrindavan,Uttar Pradesh,27.571409,77.655757,187.0,57.0,54.0,27.0,27.0,9.0,16.0,8.0
2026-09-01 23:00:00,"Doon University, Dehradun - UKPCB",Dehradun,Uttarakhand,30.269444,78.044167,228.0,41.0,49.0,2.0,1.0,12.0,10.0,
2026-09-01 23:00:00,"Shivaji Nagar, Rishikesh - UKPCB",Rishikesh,Uttarakhand,30.075911,78.2859547,419.0,2.0,15.0,7.0,1.0,37.0,43.0,6.0
2026-09-01 23:00:00,"Asansol Court Area, Asansol - WBPCB",Asansol,West Bengal,23.685297,86.945968,438.0,19.0,28.0,38.0,12.0,40.0,25.0,6.0
